subscriber_id,email,signup_date,cohort_month,plan_tier,acquisition_channel,is_gift,status,churn_date,active_months,monthly_price,country
SUB-1249,joseparsons@example.com,2023-03-19,2023-03,Classic,Organic,False,active,,22,34.99,ZA
SUB-1250,barrycarter@example.net,2023-03-10,2023-03,Premium,Referral,False,active,,22,54.99,KE
SUB-1251,thomasjose@example.net,2023-03-09,2023-03,Classic,Organic,False,churned,2023-07-01,3,34.99,NG
SUB-1252,donaldduke@example.net,2023-03-07,2023-03,Premium,Organic,False,active,,22,54.99,KE
SUB-1253,ddoyle@example.net,2023-03-21,2023-03,Starter,Referral,False,churned,2023-12-29,9,19.99,KE
SUB-1254,kimberly55@example.com,2023-03-12,2023-03,Classic,Meta,False,churned,2023-06-28,3,34.99,KE
SUB-1255,kathydavis@example.com,2023-03-10,2023-03,Classic,Organic,False,churned,2024-01-12,10,34.99,KE
SUB-1256,patricia39@example.net,2023-03-17,2023-03,Classic,Meta,False,churned,2023-05-12,1,34.99,KE
SUB-1257,everettkrystal@example.com,2023-03-11,2023-03,Starter,Meta,False,churned,2024-08-12,17,19.99,KE
SUB-1258,danielmcclure@example.net,2023-03-06,2023-03,Starter,Google,False,churned,2023-12-31,9,19.99,KE
SUB-1259,lauren57@example.org,2023-03-04,2023-03,Premium,Organic,False,churned,2024-05-20,14,54.99,GH
SUB-1260,andrewsmith@example.org,2023-03-19,2023-03,Starter,Meta,False,active,,22,19.99,NG
SUB-1261,margaretmassey@example.com,2023-03-15,2023-03,Classic,Google,False,churned,2024-01-22,10,34.99,GH
SUB-1262,patrickfrazier@example.com,2023-03-05,2023-03,Classic,,False,churned,2024-10-23,19,34.99,NG
SUB-1263,linda82@example.net,2023-03-10,2023-03,Premium,Meta,False,churned,2024-10-04,18,54.99,UG
SUB-1264,ebarnes@example.com,2023-03-26,2023-03,Starter,Meta,False,active,,22,19.99,KE
SUB-1265,mcgrathsamantha@example.net,2023-03-25,2023-03,Classic,,False,churned,2024-03-07,11,34.99,NG
SUB-1266,cohenkatelyn@example.org,2023-03-11,2023-03,Premium,Google,False,churned,2023-07-01,3,54.99,NG
SUB-1267,mrodriguez@example.net,2023-03-06,2023-03,Starter,Google,False,churned,2023-06-22,3,19.99,GH
SUB-1268,krista88@example.org,2023-03-09,2023-03,Starter,Meta,False,churned,2024-03-12,12,19.99,GH
SUB-1269,andersontoni@example.org,2023-03-14,2023-03,Premium,Organic,False,churned,2024-12-10,20,54.99,UG
SUB-1270,thomasroberts@example.com,2023-03-18,2023-03,Classic,Meta,False,churned,2024-11-22,20,34.99,KE
SUB-1271,kingdustin@example.org,2023-03-02,2023-03,Classic,Meta,True,active,,22,34.99,ZA
SUB-1272,marylopez@example.com,2023-03-03,2023-03,Classic,Meta,False,churned,2023-03-16,0,34.99,UG
SUB-1273,collinscody@example.com,2023-03-16,2023-03,Starter,Google,False,churned,2024-01-19,10,19.99,KE
SUB-1274,crogers@example.com,2023-03-21,2023-03,Premium,Meta,True,churned,2023-04-03,0,54.99,GH
SUB-1275,thomashannah@example.org,2023-03-25,2023-03,Classic,Google,False,churned,2023-09-17,5,34.99,NG
SUB-1276,martincurtis@example.com,2023-03-22,2023-03,Premium,Meta,False,churned,2024-12-23,21,54.99,NG
SUB-1277,jessicazimmerman@example.net,2023-03-10,2023-03,Starter,Google,False,churned,2023-06-21,3,19.99,KE
SUB-1278,rhall@example.net,2023-03-22,2023-03,Starter,Organic,False,churned,2023-09-15,5,19.99,NG
SUB-1279,susanguzman@example.com,2023-03-23,2023-03,Premium,Meta,False,churned,2023-04-13,0,54.99,ZA
SUB-1280,karenfisher@example.com,2023-03-19,2023-03,Classic,Meta,True,churned,2023-07-26,4,34.99,UG
SUB-1281,fboyd@example.org,2023-03-22,2023-03,Classic,Meta,False,churned,2024-04-26,13,34.99,KE
SUB-1282,ecarter@example.org,2023-03-03,2023-03,Starter,Organic,True,churned,2023-04-24,1,19.99,ZA
SUB-1283,hernandezmichelle@example.net,2023-03-05,2023-03,Premium,Google,False,churned,2023-08-11,5,54.99,KE
SUB-1284,marysmith@example.net,2023-03-14,2023-03,Premium,Meta,True,churned,2024-10-05,18,54.99,KE
SUB-1285,kevinstafford@example.net,2023-03-15,2023-03,Classic,Referral,True,active,,22,34.99,UG
SUB-1286,chad96@example.com,2023-03-05,2023-03,Classic,Google,False,churned,2023-07-24,4,34.99,GH
SUB-1287,valerie20@example.com,2023-03-11,2023-03,Classic,Meta,False,churned,2024-05-25,14,34.99,KE
SUB-1288,betty11@example.net,2023-03-19,2023-03,Classic,Referral,False,churned,2023-07-05,3,34.99,KE
SUB-1289,bradleypatricia@example.com,2023-03-23,2023-03,Classic,Organic,False,churned,2023-07-17,3,34.99,KE
SUB-1290,kimberlysmith@example.org,2023-03-01,2023-03,Starter,Referral,False,churned,2023-07-16,4,19.99,ZA
SUB-1291,dalexander@example.org,2023-03-21,2023-03,Starter,,False,churned,2023-06-13,2,19.99,KE
SUB-1292,gardneramy@example.org,2023-03-18,2023-03,Starter,Referral,False,churned,2023-12-01,8,19.99,KE
SUB-1293,rebeccabrown@example.net,2023-03-03,2023-03,Starter,Google,False,churned,2024-06-15,15,19.99,NG
SUB-1294,brian15@example.net,2023-03-22,2023-03,Starter,Organic,False,churned,2024-01-04,9,19.99,UG
SUB-1295,amandagray@example.org,2023-03-23,2023-03,Starter,Meta,False,churned,2023-07-07,3,19.99,KE
SUB-1296,julianmorales@example.com,2023-03-21,2023-03,Classic,Google,True,churned,2023-05-17,1,34.99,NG
SUB-1297,bauerscott@example.com,2023-03-21,2023-03,Classic,Meta,False,active,,22,34.99,KE
SUB-1298,gracejenkins@example.net,2023-03-19,2023-03,Starter,Referral,False,churned,2023-06-30,3,19.99,KE
SUB-1299,monique90@example.net,2023-03-04,2023-03,Premium,Google,False,churned,2023-08-28,5,54.99,NG
SUB-1300,regina10@example.net,2023-03-25,2023-03,Starter,Referral,False,churned,2024-05-27,14,19.99,NG
SUB-1301,jonwilliams@example.org,2023-03-07,2023-03,Premium,Organic,True,active,,22,54.99,KE
SUB-1302,fortiz@example.com,2023-03-14,2023-03,Premium,Referral,False,churned,2024-03-06,11,54.99,NG
SUB-1303,jeffreyknight@example.com,2023-03-05,2023-03,Classic,Organic,False,churned,2024-11-30,20,34.99,KE
SUB-1304,gallagherdanielle@example.org,2023-03-19,2023-03,Classic,Google,False,churned,2023-09-28,6,34.99,KE
SUB-1305,millssarah@example.org,2023-03-06,2023-03,Premium,Meta,True,active,,22,54.99,ZA
SUB-1306,diazmelissa@example.com,2023-03-06,2023-03,Classic,Referral,True,active,,22,34.99,KE
SUB-1307,greenmatthew@example.net,2023-03-28,2023-03,Premium,Meta,False,churned,2023-11-13,7,54.99,KE
SUB-1308,davidsonernest@example.net,2023-03-02,2023-03,Premium,Google,False,churned,2023-04-12,1,54.99,ZA
SUB-1309,farmerwendy@example.net,2023-03-07,2023-03,Premium,Meta,False,churned,2024-04-14,13,54.99,KE
SUB-1310,greenmarilyn@example.com,2023-03-24,2023-03,Premium,Meta,True,churned,2024-12-05,20,54.99,NG
SUB-1311,bakercharles@example.org,2023-03-27,2023-03,Classic,Organic,False,churned,2025-01-03,21,34.99,UG
SUB-1312,igarza@example.org,2023-03-24,2023-03,Starter,Organic,False,churned,2024-09-17,17,19.99,ZA
SUB-1313,vthompson@example.org,2023-03-22,2023-03,Premium,Google,False,churned,2024-05-17,13,54.99,GH
SUB-1314,kingjustin@example.com,2023-03-13,2023-03,Classic,Meta,False,churned,2023-03-19,0,34.99,KE
SUB-1315,kimlewis@example.net,2023-03-05,2023-03,Classic,Google,False,churned,2023-12-14,9,34.99,NG
SUB-1316,clintonobrien@example.org,2023-03-11,2023-03,Classic,Referral,True,churned,2024-02-19,11,34.99,NG
SUB-1317,adamporter@example.net,2023-03-10,2023-03,Premium,Meta,True,churned,2023-06-01,2,54.99,GH
SUB-1318,phoffman@example.net,2023-03-19,2023-03,Starter,Organic,True,churned,2024-08-16,16,19.99,KE
SUB-1319,lori36@example.org,2023-03-08,2023-03,Premium,Google,False,active,,22,54.99,NG
SUB-1320,randymejia@example.org,2023-03-15,2023-03,Classic,Organic,False,churned,2023-09-22,6,34.99,KE
SUB-1321,cookejoseph@example.net,2023-03-14,2023-03,Classic,Meta,False,churned,2024-03-11,11,34.99,NG
SUB-1322,theresa59@example.com,2023-03-02,2023-03,Classic,Google,False,churned,2023-04-28,1,34.99,KE
SUB-1323,eruiz@example.org,2023-04-01,2023-04,Premium,Google,True,active,,21,54.99,KE
SUB-1324,ggray@example.net,2023-04-26,2023-04,Premium,Organic,False,churned,2025-01-15,20,54.99,ZA
SUB-1325,zacharymills@example.net,2023-04-22,2023-04,Starter,Referral,False,churned,2024-06-18,13,19.99,GH
SUB-1326,cody05@example.org,2023-04-11,2023-04,Starter,Google,False,churned,2023-07-09,2,19.99,NG
SUB-1327,reiddaniel@example.org,2023-04-11,2023-04,Classic,Referral,False,churned,2024-02-13,10,34.99,KE
SUB-1328,danielstone@example.net,2023-04-07,2023-04,Classic,Meta,False,active,,21,34.99,KE
SUB-1329,tiffany22@example.com,2023-04-21,2023-04,Premium,Referral,False,churned,2024-05-08,12,54.99,NG
SUB-1330,dunnscott@example.org,2023-04-23,2023-04,Classic,Meta,False,churned,2024-06-01,13,34.99,KE
SUB-1331,castillochad@example.net,2023-04-03,2023-04,Classic,Google,True,churned,2024-01-14,9,34.99,KE
SUB-1332,jesse07@example.net,2023-04-26,2023-04,Classic,Organic,False,churned,2023-06-04,1,34.99,UG
SUB-1333,katherine13@example.org,2023-04-18,2023-04,Classic,Meta,True,active,,21,34.99,ZA
SUB-1334,faguilar@example.org,2023-04-18,2023-04,Classic,Referral,False,churned,2023-06-23,2,34.99,NG
SUB-1335,millsandrew@example.org,2023-04-04,2023-04,Starter,Google,False,churned,2023-05-16,1,19.99,NG
SUB-1336,kristen73@example.com,2023-04-05,2023-04,Starter,Organic,False,churned,2023-05-03,0,19.99,ZA
SUB-1337,dixonsherry@example.org,2023-04-22,2023-04,Premium,Google,False,churned,2024-02-13,9,54.99,KE
SUB-1338,ukramer@example.com,2023-04-11,2023-04,Premium,Meta,False,churned,2023-10-13,6,54.99,KE
SUB-1339,michaelward@example.net,2023-04-26,2023-04,Classic,Organic,False,churned,2023-06-16,1,34.99,ZA
SUB-1340,wheeleramy@example.com,2023-04-03,2023-04,Classic,Google,False,active,,21,34.99,NG
SUB-1341,elizabeth04@example.com,2023-04-26,2023-04,Classic,Organic,False,active,,21,34.99,GH
SUB-1342,carrie59@example.org,2023-04-14,2023-04,Classic,Google,True,active,,21,34.99,ZA
SUB-1343,mooneycourtney@example.com,2023-04-04,2023-04,Classic,Organic,False,churned,2023-04-17,0,34.99,NG
SUB-1344,gnelson@example.net,2023-04-24,2023-04,Classic,Organic,False,churned,2024-01-28,9,34.99,KE
SUB-1345,sandraayala@example.org,2023-04-05,2023-04,Starter,Google,False,churned,2023-11-11,7,19.99,KE
SUB-1346,rdavis@example.net,2023-04-15,2023-04,Classic,Meta,False,churned,2023-07-16,3,34.99,KE
SUB-1347,whitemichele@example.com,2023-04-19,2023-04,Classic,Google,False,churned,2024-06-09,13,34.99,NG
SUB-1348,justinsherman@example.net,2023-04-23,2023-04,Premium,Meta,False,active,,21,54.99,KE
SUB-1349,millerrebekah@example.net,2023-04-06,2023-04,Classic,Meta,False,churned,2023-09-07,5,34.99,ZA
SUB-1350,debbie30@example.org,2023-04-17,2023-04,Starter,Organic,True,churned,2023-05-01,0,19.99,NG
SUB-1351,shawn44@example.com,2023-04-26,2023-04,Classic,Referral,False,churned,2023-05-14,0,34.99,ZA
SUB-1352,joy59@example.org,2023-04-23,2023-04,Classic,Organic,True,active,,21,34.99,KE
SUB-1353,samantha90@example.org,2023-04-25,2023-04,Starter,Referral,False,churned,2023-09-06,4,19.99,NG
SUB-1354,kpatterson@example.com,2023-04-17,2023-04,Starter,Organic,False,churned,2023-12-22,8,19.99,NG
SUB-1355,pottskeith@example.org,2023-04-13,2023-04,Starter,Meta,False,churned,2023-06-07,1,19.99,KE
SUB-1356,zimmermankatrina@example.com,2023-04-23,2023-04,Classic,Referral,False,active,,21,34.99,GH
SUB-1357,jenkinschristopher@example.org,2023-04-13,2023-04,Starter,Google,False,churned,2023-08-31,4,19.99,NG
SUB-1358,davisheather@example.com,2023-04-18,2023-04,Starter,Referral,False,churned,2023-09-30,5,19.99,KE
SUB-1359,shanegomez@example.com,2023-04-15,2023-04,Premium,Referral,False,active,,21,54.99,ZA
SUB-1360,samuel60@example.org,2023-04-02,2023-04,Premium,Meta,False,active,,21,54.99,NG
SUB-1361,stephenlewis@example.com,2023-04-18,2023-04,Starter,Meta,False,churned,2023-09-23,5,19.99,KE
SUB-1362,powelltodd@example.net,2023-04-05,2023-04,Starter,Meta,False,churned,2023-05-15,1,19.99,ZA
SUB-1363,linda29@example.net,2023-04-12,2023-04,Classic,Meta,True,churned,2023-04-28,0,34.99,GH
SUB-1364,pryan@example.org,2023-04-24,2023-04,Premium,Google,False,churned,2024-12-15,19,54.99,NG
SUB-1365,nelsonduane@example.com,2023-04-07,2023-04,Starter,Google,False,churned,2023-10-29,6,19.99,KE
SUB-1366,rfuller@example.net,2023-04-23,2023-04,Premium,Meta,False,churned,2024-02-09,9,54.99,KE
SUB-1367,tinaalvarez@example.net,2023-04-05,2023-04,Starter,Meta,False,churned,2023-08-16,4,19.99,KE
SUB-1368,markdiaz@example.net,2023-04-11,2023-04,Starter,Meta,False,churned,2023-06-19,2,19.99,NG
SUB-1369,dawsonsamantha@example.com,2023-04-04,2023-04,Premium,Google,False,churned,2023-07-25,3,54.99,KE
SUB-1370,ganderson@example.org,2023-04-08,2023-04,Premium,Organic,False,churned,2024-07-05,14,54.99,KE
SUB-1371,mhunter@example.org,2023-04-16,2023-04,Premium,Meta,False,active,,21,54.99,ZA
SUB-1372,allenthomas@example.org,2023-04-11,2023-04,Starter,Organic,False,churned,2023-07-04,2,19.99,NG
SUB-1373,matthewsanders@example.org,2023-04-06,2023-04,Starter,Meta,False,churned,2023-10-07,6,19.99,KE
SUB-1374,michael94@example.com,2023-04-13,2023-04,Starter,Referral,False,churned,2023-08-28,4,19.99,KE
SUB-1375,vwilkins@example.net,2023-04-22,2023-04,Classic,Organic,False,active,,21,34.99,KE
SUB-1376,erica53@example.net,2023-04-09,2023-04,Starter,Meta,False,churned,2023-10-02,5,19.99,ZA
SUB-1377,rpeterson@example.org,2023-04-14,2023-04,Premium,Meta,False,churned,2024-07-21,15,54.99,ZA
SUB-1378,katiehansen@example.net,2023-04-23,2023-04,Premium,Meta,False,active,,21,54.99,NG
SUB-1379,donnaryan@example.com,2023-04-02,2023-04,Starter,Meta,False,churned,2023-07-28,3,19.99,NG
SUB-1380,pauljohnson@example.org,2023-04-18,2023-04,Starter,Organic,True,churned,2024-07-05,14,19.99,KE
SUB-1381,rayjessica@example.com,2023-04-26,2023-04,Classic,Meta,False,churned,2023-12-31,8,34.99,UG
SUB-1382,perezjohn@example.com,2023-04-18,2023-04,Premium,Meta,False,churned,2023-09-06,4,54.99,KE
SUB-1383,blairerin@example.org,2023-04-02,2023-04,Premium,Google,False,churned,2024-09-10,17,54.99,ZA
SUB-1384,millersabrina@example.org,2023-04-16,2023-04,Classic,Meta,False,churned,2023-12-20,8,34.99,NG
SUB-1385,amywilliams@example.org,2023-04-01,2023-04,Premium,Meta,False,active,,21,54.99,KE
SUB-1386,aarnold@example.net,2023-04-05,2023-04,Classic,Meta,False,churned,2023-10-25,6,34.99,KE
SUB-1387,joel68@example.com,2023-04-21,2023-04,Starter,Meta,False,churned,2023-10-07,5,19.99,KE
SUB-1388,wyatt79@example.net,2023-04-25,2023-04,Classic,Referral,False,churned,2024-04-02,11,34.99,KE
SUB-1389,paigewatkins@example.net,2023-04-13,2023-04,Starter,Google,False,churned,2023-08-28,4,19.99,KE
SUB-1390,vkrueger@example.com,2023-04-15,2023-04,Classic,Meta,False,churned,2024-08-22,16,34.99,KE
SUB-1391,briansolomon@example.org,2023-04-28,2023-04,Classic,Organic,False,churned,2023-11-07,6,34.99,UG
SUB-1392,oreynolds@example.net,2023-04-25,2023-04,Premium,Organic,False,active,,21,54.99,KE
SUB-1393,james34@example.net,2023-04-26,2023-04,Premium,Meta,False,churned,2024-01-31,9,54.99,KE
SUB-1394,jeanacosta@example.org,2023-04-20,2023-04,Classic,Google,False,churned,2023-08-02,3,34.99,NG
SUB-1395,xhurley@example.com,2023-04-03,2023-04,Classic,Referral,False,churned,2023-08-10,4,34.99,KE
SUB-1396,brookssamuel@example.com,2023-04-03,2023-04,Starter,Google,False,churned,2023-05-14,1,19.99,KE
SUB-1397,thomasgina@example.net,2023-04-16,2023-04,Starter,Google,False,active,,21,19.99,KE
SUB-1398,kristinbarrett@example.org,2023-04-15,2023-04,Starter,Google,False,churned,2024-07-13,14,19.99,NG
SUB-1399,devonadams@example.net,2023-04-24,2023-04,Classic,Meta,False,churned,2024-12-28,20,34.99,ZA
SUB-1400,jacobsmith@example.org,2023-04-03,2023-04,Classic,Google,False,churned,2023-10-07,6,34.99,ZA
SUB-1401,ogomez@example.org,2023-04-01,2023-04,Starter,Organic,False,churned,2023-07-23,3,19.99,KE
SUB-1402,sullivankevin@example.com,2023-04-22,2023-04,Classic,Google,False,churned,2023-07-23,3,34.99,KE
SUB-1403,jeffreyhernandez@example.net,2023-04-07,2023-04,Starter,Referral,True,active,,21,19.99,KE
SUB-1404,smendez@example.org,2023-04-15,2023-04,Classic,Google,False,churned,2023-07-22,3,34.99,NG
SUB-1405,egriffin@example.com,2023-04-26,2023-04,Premium,Organic,False,active,,21,54.99,KE
SUB-1406,john59@example.net,2023-04-10,2023-04,Classic,Referral,False,churned,2024-09-05,16,34.99,KE
SUB-1407,amandahayden@example.net,2023-04-11,2023-04,Starter,Organic,False,churned,2023-06-02,1,19.99,ZA
SUB-1408,nicolereilly@example.org,2023-04-17,2023-04,Starter,Organic,False,churned,2023-06-14,1,19.99,KE
SUB-1409,mcrane@example.com,2023-04-05,2023-04,Premium,Referral,True,active,,21,54.99,ZA
SUB-1410,flynngregory@example.org,2023-04-01,2023-04,Premium,Organic,False,churned,2024-08-29,16,54.99,NG
SUB-1411,wmiddleton@example.net,2023-04-24,2023-04,Premium,Referral,False,churned,2023-08-28,4,54.99,KE
SUB-1412,uwallace@example.net,2023-04-25,2023-04,Classic,Meta,False,churned,2024-01-21,8,34.99,KE
SUB-1413,jared94@example.org,2023-04-20,2023-04,Classic,Meta,False,churned,2023-10-15,5,34.99,KE
SUB-1414,rose20@example.org,2023-04-03,2023-04,Classic,Referral,False,active,,21,34.99,KE
SUB-1415,michael09@example.org,2023-05-14,2023-05,Premium,Google,False,active,,20,54.99,KE
SUB-1416,kterry@example.net,2023-05-16,2023-05,Classic,,False,churned,2023-06-25,1,34.99,NG
SUB-1417,tracey40@example.com,2023-05-17,2023-05,Premium,Meta,False,churned,2024-12-15,18,54.99,GH
SUB-1418,towens@example.com,2023-05-28,2023-05,Starter,Google,False,churned,2024-02-18,8,19.99,KE
SUB-1419,xjohnson@example.com,2023-05-26,2023-05,Classic,Meta,False,churned,2025-01-11,19,34.99,ZA
SUB-1420,sconway@example.com,2023-05-06,2023-05,Classic,Organic,False,churned,2024-02-17,9,34.99,KE
SUB-1421,destinyrodriguez@example.com,2023-05-22,2023-05,Starter,Google,False,churned,2023-09-14,3,19.99,NG
SUB-1422,pramsey@example.org,2023-05-11,2023-05,Premium,Meta,False,churned,2024-12-13,19,54.99,KE
SUB-1423,john75@example.org,2023-05-26,2023-05,Classic,Organic,False,active,,20,34.99,ZA
SUB-1424,billy63@example.com,2023-05-16,2023-05,Classic,Organic,False,churned,2023-07-12,1,34.99,KE
SUB-1425,hallen@example.net,2023-05-23,2023-05,Classic,Organic,False,churned,2024-02-05,8,34.99,UG
SUB-1426,donovancrystal@example.com,2023-05-17,2023-05,Premium,Google,False,active,,20,54.99,KE
SUB-1427,barbaramoreno@example.com,2023-05-13,2023-05,Premium,Organic,False,churned,2024-06-21,13,54.99,NG
SUB-1428,zadams@example.net,2023-05-25,2023-05,Starter,Organic,False,churned,2024-03-12,9,19.99,KE
SUB-1429,caseyfrancisco@example.org,2023-05-16,2023-05,Classic,Referral,False,churned,2024-02-13,8,34.99,ZA
SUB-1430,phillipscourtney@example.com,2023-05-18,2023-05,Starter,Google,False,churned,2023-07-15,1,19.99,ZA
SUB-1431,mgray@example.org,2023-05-22,2023-05,Starter,Organic,False,churned,2024-04-26,11,19.99,NG
SUB-1432,jenniferanderson@example.org,2023-05-01,2023-05,Classic,Referral,False,churned,2023-05-18,0,34.99,NG
SUB-1433,sarahgray@example.com,2023-05-11,2023-05,Starter,Google,False,churned,2024-09-20,16,19.99,KE
SUB-1434,jbutler@example.net,2023-05-22,2023-05,Classic,Referral,False,churned,2024-09-11,15,34.99,NG
SUB-1435,meyerchristopher@example.net,2023-05-11,2023-05,Classic,Google,False,churned,2023-10-24,5,34.99,UG
SUB-1436,,2023-05-17,2023-05,Premium,Meta,False,active,,20,54.99,KE
SUB-1437,stewartdanielle@example.org,2023-05-24,2023-05,Starter,Meta,False,churned,2024-11-03,17,19.99,KE
SUB-1438,ashleyalvarez@example.net,2023-05-03,2023-05,Starter,Organic,False,churned,2023-05-27,0,19.99,ZA
SUB-1439,mcdanielphillip@example.net,2023-05-22,2023-05,Starter,Referral,False,active,,20,19.99,ZA
SUB-1440,harperbrittany@example.net,2023-05-08,2023-05,Premium,Google,False,churned,2024-08-29,15,54.99,KE
SUB-1441,melissaaguilar@example.org,2023-05-27,2023-05,Premium,Google,False,churned,2023-10-12,4,54.99,KE
SUB-1442,leejill@example.org,2023-05-12,2023-05,Premium,Meta,True,churned,2023-12-07,6,54.99,KE
SUB-1443,christine27@example.net,2023-05-06,2023-05,Starter,Google,False,churned,2023-12-04,6,19.99,KE
SUB-1444,christopher42@example.net,2023-05-11,2023-05,Starter,,False,churned,2024-11-16,18,19.99,ZA
SUB-1445,donaldjohnson@example.com,2023-05-14,2023-05,Starter,Organic,False,active,,20,19.99,NG
SUB-1446,srodriguez@example.com,2023-05-02,2023-05,Starter,Meta,False,churned,2023-07-09,2,19.99,KE
SUB-1447,lisa73@example.net,2023-05-08,2023-05,Classic,Google,False,churned,2023-06-22,1,34.99,KE
SUB-1448,lauren33@example.net,2023-05-14,2023-05,Starter,Meta,False,churned,2023-08-05,2,19.99,NG
SUB-1449,danielrobinson@example.com,2023-05-06,2023-05,Premium,Meta,False,churned,2024-12-27,19,54.99,KE
SUB-1450,lisa23@example.com,2023-05-20,2023-05,Starter,Referral,False,churned,2023-09-27,4,19.99,GH
SUB-1451,pdixon@example.net,2023-05-18,2023-05,Premium,Organic,False,churned,2024-02-07,8,54.99,KE
SUB-1452,deleonallison@example.net,2023-05-23,2023-05,Premium,Meta,False,churned,2024-05-12,11,54.99,GH
